Data de lançamento;Período;Centro;Centro custo;Denominação de objeto;Documento de compras;Classe de custo;Denom.classe custo;Denominação;Texto breve material;Nº doc.de referência;Valor/moeda objeto;Conta lnçto.contrap.;Descrição da conta de contrapartida;Tipo de documento;Linha de lançamento;Nº documento;Denomin.da conta de contrapartida;Objeto;Data do documento;Empresa;Texto de cabeçalho de documento;Nome do usuário;Material
02/12/2024;12;7956;BR1A007;MANUTENCAO UTILIDADE;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;105;1275726314;Recbto Fisico/Fiscal;BR1A007;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
02/12/2024;12;7956;BR1A007;MANUTENCAO UTILIDADE;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;106;1275726314;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
29/01/2024;1;7956;BR1A510;PREMIX TODDYNHO BA;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;23,44;2010000;Transitoria Recebimento Fisico/Fisc;WE;104;1137990722;Recbto Fisico/Fiscal;BR1A510;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A510;PREMIX TODDYNHO BA;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-0,63;2010000;Transitoria Recebimento Fisico/Fisc;R3;104;1138495904;Recbto Fisico/Fiscal;BR1A510;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
31/07/2024;7;7956;BR1A510;PREMIX TODDYNHO BA;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;31,89;2010000;Transitoria Recebimento Fisico/Fisc;WE;104;1210148948;Recbto Fisico/Fiscal;BR1A510;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A510;PREMIX TODDYNHO BA;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-1,77;2010000;Transitoria Recebimento Fisico/Fisc;R3;104;1210719743;Recbto Fisico/Fiscal;BR1A510;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
29/01/2024;1;7956;BR1A294;PREPARACAO ESTERELIZ;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;46,87;2010000;Transitoria Recebimento Fisico/Fisc;WE;95;1137990722;Recbto Fisico/Fiscal;BR1A294;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A294;PREPARACAO ESTERELIZ;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-1,23;2010000;Transitoria Recebimento Fisico/Fisc;R3;95;1138495904;Recbto Fisico/Fiscal;BR1A294;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
16/04/2024;4;7956;BR1A294;PREPARACAO ESTERELIZ;M412167513;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5076622697;15,53;2010000;Transitoria Recebimento Fisico/Fisc;WE;46;1165952351;Recbto Fisico/Fiscal;BR1A294;08/04/2024;BR16;;09385570;900014817
22/04/2024;4;7956;BR1A294;PREPARACAO ESTERELIZ;M412167513;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108095434;-0,86;2010000;Transitoria Recebimento Fisico/Fisc;R3;46;1168352745;Recbto Fisico/Fiscal;BR1A294;08/04/2024;BR16;BR7956AC16042407380910;09348821;900014817
31/07/2024;7;7956;BR1A294;PREPARACAO ESTERELIZ;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;63,78;2010000;Transitoria Recebimento Fisico/Fisc;WE;95;1210148948;Recbto Fisico/Fiscal;BR1A294;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A294;PREPARACAO ESTERELIZ;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-3,55;2010000;Transitoria Recebimento Fisico/Fisc;R3;95;1210719743;Recbto Fisico/Fiscal;BR1A294;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
29/01/2024;1;7956;BR1A010;PRODUCAO MAGICO BA;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;18,87;2010000;Transitoria Recebimento Fisico/Fisc;WE;97;1137990722;Recbto Fisico/Fiscal;BR1A010;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A010;PRODUCAO MAGICO BA;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-0,51;2010000;Transitoria Recebimento Fisico/Fisc;R3;97;1138495904;Recbto Fisico/Fiscal;BR1A010;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
16/04/2024;4;7956;BR1A010;PRODUCAO MAGICO BA;M412167513;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5076622697;8,28;2010000;Transitoria Recebimento Fisico/Fisc;WE;48;1165952351;Recbto Fisico/Fiscal;BR1A010;08/04/2024;BR16;;09385570;900014817
22/04/2024;4;7956;BR1A010;PRODUCAO MAGICO BA;M412167513;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108095434;-0,45;2010000;Transitoria Recebimento Fisico/Fisc;R3;48;1168352745;Recbto Fisico/Fiscal;BR1A010;08/04/2024;BR16;BR7956AC16042407380910;09348821;900014817
31/07/2024;7;7956;BR1A010;PRODUCAO MAGICO BA;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;25,68;2010000;Transitoria Recebimento Fisico/Fisc;WE;97;1210148948;Recbto Fisico/Fiscal;BR1A010;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A010;PRODUCAO MAGICO BA;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-1,43;2010000;Transitoria Recebimento Fisico/Fisc;R3;97;1210719743;Recbto Fisico/Fiscal;BR1A010;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
29/01/2024;1;7956;BR1A012;PRODUCAO MISTURA BA;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;15,83;2010000;Transitoria Recebimento Fisico/Fisc;WE;96;1137990722;Recbto Fisico/Fiscal;BR1A012;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A012;PRODUCAO MISTURA BA;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-0,42;2010000;Transitoria Recebimento Fisico/Fisc;R3;96;1138495904;Recbto Fisico/Fiscal;BR1A012;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
16/04/2024;4;7956;BR1A012;PRODUCAO MISTURA BA;M412167513;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5076622697;10,35;2010000;Transitoria Recebimento Fisico/Fisc;WE;47;1165952351;Recbto Fisico/Fiscal;BR1A012;08/04/2024;BR16;;09385570;900014817
22/04/2024;4;7956;BR1A012;PRODUCAO MISTURA BA;M412167513;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108095434;-0,57;2010000;Transitoria Recebimento Fisico/Fisc;R3;47;1168352745;Recbto Fisico/Fiscal;BR1A012;08/04/2024;BR16;BR7956AC16042407380910;09348821;900014817
31/07/2024;7;7956;BR1A012;PRODUCAO MISTURA BA;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;21,54;2010000;Transitoria Recebimento Fisico/Fisc;WE;96;1210148948;Recbto Fisico/Fiscal;BR1A012;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A012;PRODUCAO MISTURA BA;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-1,2;2010000;Transitoria Recebimento Fisico/Fisc;R3;96;1210719743;Recbto Fisico/Fiscal;BR1A012;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
05/09/2024;9;7956;BR1A012;PRODUCAO MISTURA BA;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5080416760;27,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;83;1227965554;Recbto Fisico/Fiscal;BR1A012;02/09/2024;BR16;;09404565;900014817
26/09/2024;9;7956;BR1A012;PRODUCAO MISTURA BA;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108823690;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;83;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A012;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014817
28/11/2024;11;7956;BR1A012;PRODUCAO MISTURA BA;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5082763527;27,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;59;1273609071;Recbto Fisico/Fiscal;BR1A012;26/11/2024;BR16;;09421732;900014817
02/12/2024;12;7956;BR1A012;PRODUCAO MISTURA BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;96;1275726314;Recbto Fisico/Fiscal;BR1A012;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
02/12/2024;12;7956;BR1A012;PRODUCAO MISTURA BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;97;1275726314;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A012;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
29/01/2024;1;7956;BR1A011;PRODUCAO PREMIX BA;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;11,87;2010000;Transitoria Recebimento Fisico/Fisc;WE;98;1137990722;Recbto Fisico/Fiscal;BR1A011;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A011;PRODUCAO PREMIX BA;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-0,31;2010000;Transitoria Recebimento Fisico/Fisc;R3;98;1138495904;Recbto Fisico/Fiscal;BR1A011;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
31/07/2024;7;7956;BR1A011;PRODUCAO PREMIX BA;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;16,15;2010000;Transitoria Recebimento Fisico/Fisc;WE;98;1210148948;Recbto Fisico/Fiscal;BR1A011;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A011;PRODUCAO PREMIX BA;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-0,89;2010000;Transitoria Recebimento Fisico/Fisc;R3;98;1210719743;Recbto Fisico/Fiscal;BR1A011;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
05/09/2024;9;7956;BR1A011;PRODUCAO PREMIX BA;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5080416760;27,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;86;1227965554;Recbto Fisico/Fiscal;BR1A011;02/09/2024;BR16;;09404565;900014817
26/09/2024;9;7956;BR1A011;PRODUCAO PREMIX BA;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108823690;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;86;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A011;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014817
28/11/2024;11;7956;BR1A011;PRODUCAO PREMIX BA;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5082763527;27,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;62;1273609071;Recbto Fisico/Fiscal;BR1A011;26/11/2024;BR16;;09421732;900014817
02/12/2024;12;7956;BR1A011;PRODUCAO PREMIX BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;102;1275726314;Recbto Fisico/Fiscal;BR1A011;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
02/12/2024;12;7956;BR1A011;PRODUCAO PREMIX BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;103;1275726314;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A011;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
29/01/2024;1;7956;BR1A009;PRODUCAO TODDY BA;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;17,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;94;1137990722;Recbto Fisico/Fiscal;BR1A009;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A009;PRODUCAO TODDY BA;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-0,48;2010000;Transitoria Recebimento Fisico/Fisc;R3;94;1138495904;Recbto Fisico/Fiscal;BR1A009;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
16/04/2024;4;7956;BR1A009;PRODUCAO TODDY BA;M412167513;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5076622697;15,53;2010000;Transitoria Recebimento Fisico/Fisc;WE;45;1165952351;Recbto Fisico/Fiscal;BR1A009;08/04/2024;BR16;;09385570;900014817
22/04/2024;4;7956;BR1A009;PRODUCAO TODDY BA;M412167513;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108095434;-0,86;2010000;Transitoria Recebimento Fisico/Fisc;R3;45;1168352745;Recbto Fisico/Fiscal;BR1A009;08/04/2024;BR16;BR7956AC16042407380910;09348821;900014817
31/07/2024;7;7956;BR1A009;PRODUCAO TODDY BA;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;24,43;2010000;Transitoria Recebimento Fisico/Fisc;WE;94;1210148948;Recbto Fisico/Fiscal;BR1A009;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A009;PRODUCAO TODDY BA;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-1,34;2010000;Transitoria Recebimento Fisico/Fisc;R3;94;1210719743;Recbto Fisico/Fiscal;BR1A009;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
05/09/2024;9;7956;BR1A009;PRODUCAO TODDY BA;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5080416760;55,95;2010000;Transitoria Recebimento Fisico/Fisc;WE;85;1227965554;Recbto Fisico/Fiscal;BR1A009;02/09/2024;BR16;;09404565;900014817
26/09/2024;9;7956;BR1A009;PRODUCAO TODDY BA;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108823690;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;85;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A009;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014817
28/11/2024;11;7956;BR1A009;PRODUCAO TODDY BA;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5082763527;55,95;2010000;Transitoria Recebimento Fisico/Fisc;WE;61;1273609071;Recbto Fisico/Fiscal;BR1A009;26/11/2024;BR16;;09421732;900014817
02/12/2024;12;7956;BR1A009;PRODUCAO TODDY BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;100;1275726314;Recbto Fisico/Fiscal;BR1A009;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
02/12/2024;12;7956;BR1A009;PRODUCAO TODDY BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;101;1275726314;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A009;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
29/01/2024;1;7956;BR1A002;QUALIDADE CHOCOLATE;M412033201;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5074535509;26,48;2010000;Transitoria Recebimento Fisico/Fisc;WE;99;1137990722;Recbto Fisico/Fiscal;BR1A002;19/01/2024;BR16;;09421732;900014817
30/01/2024;1;7956;BR1A002;QUALIDADE CHOCOLATE;M412033201;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5107740842;-0,69;2010000;Transitoria Recebimento Fisico/Fisc;R3;99;1138495904;Recbto Fisico/Fiscal;BR1A002;19/01/2024;BR16;BR7956AC29012411500385;09273447;900014817
31/07/2024;7;7956;BR1A002;QUALIDADE CHOCOLATE;M412321852;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5079420702;36,03;2010000;Transitoria Recebimento Fisico/Fisc;WE;99;1210148948;Recbto Fisico/Fiscal;BR1A002;22/07/2024;BR16;;09440405;900014817
01/08/2024;8;7956;BR1A002;QUALIDADE CHOCOLATE;M412321852;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108557764;-2;2010000;Transitoria Recebimento Fisico/Fisc;R3;99;1210719743;Recbto Fisico/Fiscal;BR1A002;22/07/2024;BR16;BR7956FC31072410325120;09348821;900014817
05/09/2024;9;7956;BR1A002;QUALIDADE CHOCOLATE;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5080416760;13,99;2010000;Transitoria Recebimento Fisico/Fisc;WE;87;1227965554;Recbto Fisico/Fiscal;BR1A002;02/09/2024;BR16;;09404565;900014817
26/09/2024;9;7956;BR1A002;QUALIDADE CHOCOLATE;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108823690;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;87;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A002;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014817
28/11/2024;11;7956;BR1A002;QUALIDADE CHOCOLATE;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5082763527;13,99;2010000;Transitoria Recebimento Fisico/Fisc;WE;63;1273609071;Recbto Fisico/Fiscal;BR1A002;26/11/2024;BR16;;09421732;900014817
02/12/2024;12;7956;BR1A002;QUALIDADE CHOCOLATE;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;104;1275726314;Recbto Fisico/Fiscal;BR1A002;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
05/09/2024;9;7956;BR1A015;SUPRIMENTOS BA;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5080416760;13,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;81;1227965554;Recbto Fisico/Fiscal;BR1A015;02/09/2024;BR16;;09404565;900014817
26/09/2024;9;7956;BR1A015;SUPRIMENTOS BA;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5108823690;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;81;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A015;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014817
28/11/2024;11;7956;BR1A015;SUPRIMENTOS BA;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 43;5082763527;13,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;57;1273609071;Recbto Fisico/Fiscal;BR1A015;26/11/2024;BR16;;09421732;900014817
02/12/2024;12;7956;BR1A015;SUPRIMENTOS BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;92;1275726314;Recbto Fisico/Fiscal;BR1A015;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
02/12/2024;12;7956;BR1A015;SUPRIMENTOS BA;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 43;5109133352;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;93;1275726314;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A015;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014817
17/12/2024;12;7953;BR1A014;ALMOXARIFADO PECAS;M412641785;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5083316086;31,06;2010000;Transitoria Recebimento Fisico/Fisc;WE;52;1284338068;Recbto Fisico/Fiscal;BR1A014;22/11/2024;BR16;;09340865;900014827
05/09/2024;9;7956;BR1A312;COMBI 24000;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5080416760;27,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;162;1227965554;Recbto Fisico/Fiscal;BR1A312;02/09/2024;BR16;;09404565;900014827
26/09/2024;9;7956;BR1A312;COMBI 24000;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5108823690;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;158;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A312;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014827
28/11/2024;11;7956;BR1A312;COMBI 24000;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5082763527;27,98;2010000;Transitoria Recebimento Fisico/Fisc;WE;98;1273609071;Recbto Fisico/Fiscal;BR1A312;26/11/2024;BR16;;09421732;900014827
02/12/2024;12;7956;BR1A312;COMBI 24000;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;156;1275726314;Recbto Fisico/Fiscal;BR1A312;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014827
02/12/2024;12;7956;BR1A312;COMBI 24000;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5109133352;0,01;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;157;1275726314;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A312;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014827
05/09/2024;9;7956;BR1A007;MANUTENCAO UTILIDADE;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5080416760;9,33;2010000;Transitoria Recebimento Fisico/Fisc;WE;164;1227965554;Recbto Fisico/Fiscal;BR1A007;02/09/2024;BR16;;09404565;900014827
05/09/2024;9;7956;BR1A007;MANUTENCAO UTILIDADE;M412478303;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5080416760;9,33;2010000;Transitoria Recebimento Fisico/Fisc;WE;168;1227965554;Recbto Fisico/Fiscal;BR1A007;02/09/2024;BR16;;09404565;900014827
26/09/2024;9;7956;BR1A007;MANUTENCAO UTILIDADE;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5108823690;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;160;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014827
26/09/2024;9;7956;BR1A007;MANUTENCAO UTILIDADE;M412478303;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5108823690;0;1000049045;DIMENSIONAL BRASIL SOLUCOES LTDA;R3;164;1238047518;DIMENSIONAL BRASIL SOLUCOES LTDA;BR1A007;02/09/2024;BR16;BR7956FC05092419045875;09221865;900014827
28/11/2024;11;7956;BR1A007;MANUTENCAO UTILIDADE;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5082763527;9,33;2010000;Transitoria Recebimento Fisico/Fisc;WE;104;1273609071;Recbto Fisico/Fiscal;BR1A007;26/11/2024;BR16;;09421732;900014827
28/11/2024;11;7956;BR1A007;MANUTENCAO UTILIDADE;M412654209;6600076;EPI e Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5082763527;9,33;2010000;Transitoria Recebimento Fisico/Fisc;WE;100;1273609071;Recbto Fisico/Fiscal;BR1A007;26/11/2024;BR16;;09421732;900014827
02/12/2024;12;7956;BR1A007;MANUTENCAO UTILIDADE;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;163;1275726314;Recbto Fisico/Fiscal;BR1A007;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014827
02/12/2024;12;7956;BR1A007;MANUTENCAO UTILIDADE;M412654209;6600076;EPI e Mat Segurança;Recebimento fatura;BOTINA DE MICROFIBRA PRETA N 44;5109133352;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;159;1275726314;Recbto Fisico/Fiscal;BR1A007;26/11/2024;BR16;BR7956FC28112414322768;09221865;900014827
16/04/2024;4;7956;BR1A294;PREPARACAO ESTERELIZ;M412167513;6100010;EPI/ Mat Segurança;Recebimento físico;BOTINA DE MICROFIBRA PRETA N 44;5076622697;103,54;2010000;Transitoria Recebimento Fisico/Fisc;WE;54;1165952351;Recbto Fisico/Fiscal;BR1A294;08/04/2024;BR16;;09385570;900014827
